FIPS,Name,have_mentalhealth,have_no_mentalhealth,have_no_alcohol,have_alcohol,no_smoker,smoker,year,p_have_mentalhealth,p_have_no_mentalhealth,p_have_alcohol,p_have_no_alcohol,p_smoker,p_no_smoker
10,Delaware,1253,2952,2018,2174,3560,666,2010,0.2979785969084423,0.7020214030915577,0.5186068702290076,0.48139312977099236,0.1575958353052532,0.8424041646947468
11,District of Columbia,1181,2732,1493,2376,3408,543,2010,0.30181446460516226,0.6981855353948377,0.6141121736882915,0.3858878263117084,0.13743356112376615,0.8625664388762339
12,Florida,10839,23358,19088,14938,28645,6275,2010,0.31695762786209314,0.6830423721379069,0.4390172221242579,0.5609827778757421,0.17969644902634593,0.820303550973654
13,Georgia,1631,4026,3413,2158,4834,929,2010,0.28831536149902776,0.7116846385009723,0.3873631304972177,0.6126368695027823,0.16120076349123721,0.8387992365087628
15,Hawaii,1716,4777,3405,3058,5684,850,2010,0.2642846141999076,0.7357153858000924,0.4731548816339161,0.5268451183660838,0.1300887664524028,0.8699112335475971
16,Idaho,2232,4643,4110,2735,5982,1003,2010,0.3246545454545455,0.6753454545454546,0.3995617238860482,0.6004382761139518,0.1435934144595562,0.8564065855404438
17,Illinois,1930,3244,2249,2889,4402,793,2010,0.37301894085813686,0.6269810591418632,0.5622810432074737,0.43771895679252626,0.15264677574590954,0.8473532242540904
18,Indiana,3378,6626,5960,4002,8221,1933,2010,0.3376649340263894,0.6623350659736106,0.40172656093153986,0.5982734390684602,0.1903683277526098,0.8096316722473902
19,Iowa,1551,4456,3038,2944,5173,904,2010,0.2581987681038788,0.7418012318961212,0.49214309595453026,0.5078569040454698,0.14875761066315615,0.8512423893368438
20,Kansas,2317,6135,4618,3772,7241,1286,2010,0.27413629910080456,0.7258637008991955,0.44958283671036947,0.5504171632896305,0.15081505805089715,0.8491849419491029
21,Kentucky,2811,5111,5715,2140,6187,1843,2010,0.35483463771774804,0.645165362282252,0.27243793761935076,0.7275620623806492,0.2295143212951432,0.7704856787048567
22,Louisiana,2126,4795,4021,2760,5656,1349,2010,0.30718104320184947,0.6928189567981505,0.4070196136263088,0.5929803863736912,0.19257673090649535,0.8074232690935046
23,Maine,2588,5394,3676,4273,6769,1304,2010,0.3242295164119268,0.6757704835880731,0.5375518933199145,0.46244810668008557,0.16152607456955284,0.8384739254304472
24,Maryland,2608,6313,4478,4418,7868,1281,2010,0.29234390763367335,0.7076560923663267,0.4966276978417266,0.5033723021582733,0.14001530221882172,0.8599846977811783
25,Massachusetts,4862,11103,6509,8670,13710,2509,2010,0.30454118383964923,0.6954588161603508,0.571183872455366,0.42881612754463405,0.15469511067266786,0.8453048893273322
26,Michigan,2885,5871,4438,4269,7367,1473,2010,0.3294883508451348,0.6705116491548653,0.490295164809923,0.5097048351900769,0.1666289592760181,0.8333710407239819
27,Minnesota,2408,6344,3769,4890,7612,1321,2010,0.27513711151736747,0.7248628884826326,0.564730338376256,0.4352696616237441,0.1478786521885145,0.8521213478114855
28,Mississippi,2377,5553,5795,2158,6582,1470,2010,0.29974779319041617,0.7002522068095839,0.27134414686281905,0.728655853137181,0.1825633383010432,0.8174366616989568
29,Missouri,1658,3690,3176,2134,4339,1069,2010,0.3100224382946896,0.6899775617053104,0.40188323917137475,0.5981167608286252,0.19767011834319526,0.8023298816568047
30,Montana,2332,4846,3445,3679,6013,1274,2010,0.3248815826135414,0.6751184173864586,0.5164233576642335,0.4835766423357664,0.17483189241114314,0.8251681075888568
31,Nebraska,4594,11511,8084,8002,14055,2293,2010,0.28525302701024524,0.7147469729897548,0.4974511998010693,0.5025488001989308,0.140261805725471,0.859738194274529
32,Nevada,1265,2615,1770,2031,3160,745,2010,0.32603092783505155,0.6739690721649485,0.5343330702446725,0.46566692975532753,0.19078104993597952,0.8092189500640204
33,New Hampshire,1803,4175,2417,3479,5113,910,2010,0.3016058882569421,0.6983941117430579,0.5900610583446404,0.40993894165535955,0.15108749792462228,0.8489125020753777
34,New Jersey,3653,8360,5472,6224,10555,1815,2010,0.3040872388246067,0.6959127611753934,0.5321477428180574,0.46785225718194257,0.14672594987873888,0.8532740501212611
35,New Mexico,2203,4694,3867,2968,5862,1114,2010,0.3194142380745252,0.6805857619254748,0.43423555230431604,0.565764447695684,0.15969036697247707,0.8403096330275229
36,New York,2948,5762,3929,4736,7632,1267,2010,0.3384615384615385,0.6615384615384615,0.5465666474321985,0.4534333525678015,0.14237554781436115,0.8576244521856389
37,North Carolina,3459,8477,7312,4566,10056,2029,2010,0.2897955764075067,0.7102044235924933,0.38440814952012126,0.6155918504798787,0.16789408357467936,0.8321059164253206
38,North Dakota,1287,3388,2175,2453,4014,735,2010,0.2752941176470588,0.7247058823529412,0.5300345721694036,0.46996542783059636,0.15476942514213518,0.8452305748578648
39,Ohio,3169,6492,5210,4330,7819,1985,2010,0.3280198737190767,0.6719801262809233,0.45387840670859536,0.5461215932914046,0.20246838025295796,0.797531619747042
40,Oklahoma,2442,5167,5121,2496,6149,1575,2010,0.32093573399921144,0.6790642660007885,0.32768806616778257,0.6723119338322174,0.203909891248058,0.796090108751942
41,Oregon,1634,3344,2197,2653,4374,665,2010,0.3282442748091603,0.6717557251908397,0.5470103092783505,0.45298969072164946,0.13197062909307403,0.868029370906926
42,Pennsylvania,3565,7436,5740,5221,9245,1925,2010,0.32406144895918554,0.6759385510408145,0.4763251528145242,0.5236748471854757,0.17233661593554164,0.8276633840644584
44,Rhode Island,2157,4365,2773,3714,5624,953,2010,0.33072677092916286,0.6692732290708372,0.5725296747340836,0.42747032526591644,0.14489889007146114,0.8551011099285388
45,South Carolina,2710,6431,5918,3258,7830,1536,2010,0.2964664697516683,0.7035335302483317,0.3550566695727986,0.6449433304272014,0.16399743754003843,0.8360025624599615
46,South Dakota,1554,5054,3352,3194,5641,1054,2010,0.23516949152542374,0.7648305084745762,0.487931561258784,0.512068438741216,0.15743091859596714,0.8425690814040329
47,Tennessee,1345,4320,4488,1070,4708,1031,2010,0.23742277140335394,0.7625772285966461,0.19251529327096079,0.8074847067290393,0.1796480223035372,0.8203519776964628
48,Texas,5660,11791,10413,7177,15340,2627,2010,0.324336714228411,0.6756632857715891,0.40801591813530413,0.5919840818646959,0.14621250069571992,0.8537874993042801
49,Utah,3424,6573,7496,2522,9236,893,2010,0.34250275082524756,0.6574972491747524,0.25174685565981236,0.7482531443401876,0.08816270115509922,0.9118372988449008
50,Vermont,2225,4456,2667,3986,5860,905,2010,0.33303397694955844,0.6669660230504415,0.5991282128363145,0.40087178716368554,0.1337767923133777,0.8662232076866223
51,Virginia,1472,3802,2816,2305,4474,884,2010,0.2791050436101631,0.7208949563898369,0.45010740089826207,0.5498925991017379,0.16498693542366555,0.8350130645763345
53,Washington,6051,13282,8462,10557,16823,2673,2010,0.3129881549681891,0.6870118450318109,0.5550765024449235,0.4449234975550765,0.137105047189167,0.862894952810833
54,West Virginia,1373,2965,3395,949,3413,980,2010,0.3165053019824804,0.6834946980175196,0.21846224677716392,0.7815377532228361,0.22308217618939222,0.7769178238106078
55,Wisconsin,1514,3210,1894,2664,3961,805,2010,0.32049110922946655,0.6795088907705334,0.5844668714348399,0.41553312856516017,0.16890474192194713,0.8310952580780528
56,Wyoming,1787,3950,2938,2767,4799,1016,2010,0.3114868398117483,0.6885131601882517,0.4850131463628396,0.5149868536371603,0.17472055030094583,0.8252794496990542
66,Guam,172,593,501,271,608,175,2010,0.22483660130718955,0.7751633986928105,0.35103626943005184,0.6489637305699482,0.22349936143039592,0.776500638569604
72,Puerto Rico,771,2704,2779,700,3228,312,2010,0.2218705035971223,0.7781294964028777,0.2012072434607646,0.7987927565392354,0.08813559322033898,0.911864406779661
1,Alabama,2153,4463,4701,1905,5474,1282,2009,0.32542321644498184,0.6745767835550182,0.2883742052679382,0.7116257947320618,0.18975725281231498,0.8102427471876851
2,Alaska,738,1625,1100,1224,1900,511,2009,0.3123148539991536,0.6876851460008464,0.5266781411359724,0.47332185886402756,0.21194525093322272,0.7880547490667773
4,Arizona,1736,3667,2828,2488,4623,831,2009,0.32130297982602257,0.6786970201739774,0.4680210684725357,0.5319789315274642,0.15236523652365236,0.8476347634763476
5,Arkansas,1207,2697,2568,1315,3249,742,2009,0.30917008196721313,0.6908299180327869,0.33865567859902135,0.6613443214009787,0.1859183162114758,0.8140816837885242
6,California,6092,11224,7406,8689,14519,1871,2009,0.3518133518133518,0.6481866481866482,0.5398570984777882,0.4601429015222119,0.11415497254423429,0.8858450274557658
8,Colorado,3605,8163,4770,6086,10153,1749,2009,0.30633922501699523,0.6936607749830047,0.560611643330877,0.43938835666912307,0.14695009242144177,0.8530499075785583
9,Connecticut,1968,4446,2453,3856,5625,840,2009,0.3068288119738073,0.6931711880261927,0.6111903629735299,0.38880963702647015,0.12993039443155452,0.8700696055684455
10,Delaware,1293,3022,2079,2205,3616,733,2009,0.2996523754345307,0.7003476245654693,0.5147058823529411,0.4852941176470588,0.16854449298689353,0.8314555070131064
11,District of Columbia,1202,2642,1427,2310,3319,556,2009,0.31269510926118627,0.6873048907388137,0.6181428953706182,0.3818571046293819,0.14348387096774193,0.856516129032258
12,Florida,3134,8619,6491,4925,9902,2080,2009,0.2666553220454352,0.7333446779545648,0.43141205325858445,0.5685879467414156,0.17359372391921216,0.8264062760807879
13,Georgia,1538,4223,3452,2186,4911,954,2009,0.2669675403575768,0.7330324596424231,0.3877261440227031,0.6122738559772969,0.16265984654731458,0.8373401534526854
15,Hawaii,1862,4780,3305,3247,5691,964,2009,0.2803372478169226,0.7196627521830774,0.4955738705738706,0.5044261294261294,0.14485349361382419,0.8551465063861758
16,Idaho,1661,3654,3129,2106,4579,791,2009,0.3125117591721543,0.6874882408278458,0.40229226361031517,0.5977077363896848,0.14729981378026072,0.8527001862197393
17,Illinois,2067,3752,2620,3127,4895,942,2009,0.35521567279601307,0.6447843272039869,0.5441099704193493,0.4558900295806508,0.16138427274284736,0.8386157272571526
18,Indiana,3023,6071,5216,3740,7301,1943,2009,0.3324169782274027,0.6675830217725973,0.417597141581063,0.582402858418937,0.2101903937689312,0.7898096062310688
19,Iowa,1545,4396,2819,3040,5131,882,2009,0.26005722942265613,0.7399427705773439,0.5188598736985833,0.4811401263014166,0.14668218859138532,0.8533178114086146
20,Kansas,5216,13486,10343,8178,15828,3019,2009,0.2789006523366485,0.7210993476633515,0.44155283192052264,0.5584471680794774,0.1601846447710511,0.8398153552289489
21,Kentucky,3410,6126,6906,2444,7308,2311,2009,0.3575922818791946,0.6424077181208053,0.2613903743315508,0.7386096256684492,0.2402536646221021,0.7597463353778979
22,Louisiana,2501,6264,5247,3425,7158,1698,2009,0.28533941814033087,0.7146605818596692,0.3949492619926199,0.6050507380073801,0.19173441734417343,0.8082655826558266
23,Maine,2598,5344,3625,4263,6800,1238,2009,0.3271216318307731,0.6728783681692269,0.5404411764705882,0.45955882352941174,0.15401841254043294,0.8459815874595671
24,Maryland,2603,5837,3890,4434,7333,1221,2009,0.3084123222748815,0.6915876777251185,0.5326765977895243,0.46732340221047575,0.14274023848491935,0.8572597615150807
25,Massachusetts,5276,11121,6910,8704,13957,2676,2009,0.32176617673964747,0.6782338232603525,0.5574484437043679,0.44255155629563214,0.1608849876751037,0.8391150123248963
26,Michigan,2974,6129,4580,4337,7548,1666,2009,0.3267054817093266,0.6732945182906734,0.4863743411461254,0.5136256588538746,0.18081180811808117,0.8191881918819188
27,Minnesota,1602,3981,2355,3200,4806,791,2009,0.28694250403009136,0.7130574959699086,0.5760576057605761,0.4239423942394239,0.14132571020189388,0.8586742897981061
28,Mississippi,3293,7704,7831,3077,9032,2123,2009,0.2994453032645267,0.7005546967354733,0.2820865419875321,0.7179134580124679,0.1903182429403855,0.8096817570596145
29,Missouri,1647,3353,2868,2047,3989,1053,2009,0.3294,0.6706,0.4164801627670397,0.5835198372329603,0.20884569615232051,0.7911543038476795
30,Montana,2352,5154,3441,3947,6328,1268,2009,0.3133493205435651,0.6866506794564349,0.534244721169464,0.465755278830536,0.16692996313849395,0.833070036861506
31,Nebraska,4298,11435,7832,7692,13722,2222,2009,0.27318375389309096,0.7268162461069091,0.4954908528729709,0.5045091471270291,0.13936276969392875,0.8606372303060712
32,Nevada,1268,2523,1819,1897,3058,774,2009,0.3344763914534424,0.6655236085465577,0.5104951560818084,0.4895048439181916,0.20198329853862212,0.7980167014613778
33,New Hampshire,1862,4069,2331,3489,5123,836,2009,0.313943685719103,0.686056314280897,0.5994845360824742,0.4005154639175258,0.14029199530122505,0.859708004698775
34,New Jersey,3640,8385,5285,6412,10457,1864,2009,0.3027027027027027,0.6972972972972973,0.5481747456612807,0.45182525433871934,0.15128642155669184,0.8487135784433082
35,New Mexico,2850,5865,4728,3826,7330,1483,2009,0.3270223752151463,0.6729776247848537,0.447276128127192,0.552723871872808,0.16827414047429934,0.8317258595257007
36,New York,2224,4562,2959,3715,5782,1102,2009,0.32773356911287943,0.6722664308871206,0.5566376985316153,0.4433623014683848,0.16008134805345728,0.8399186519465427
37,North Carolina,4026,9042,7793,5128,10826,2393,2009,0.30808080808080807,0.6919191919191919,0.3968733070195805,0.6031266929804194,0.18102730917618579,0.8189726908238142
38,North Dakota,1274,3424,2062,2543,3938,810,2009,0.2711792252022137,0.7288207747977863,0.5522258414766558,0.4477741585233442,0.17059814658803707,0.8294018534119629
39,Ohio,3131,6519,5049,4459,7969,1764,2009,0.3244559585492228,0.6755440414507772,0.4689734960033656,0.5310265039966344,0.1812390835302579,0.8187609164697421
40,Oklahoma,2527,5197,4983,2700,6100,1723,2009,0.3271620921802175,0.6728379078197825,0.35142522452167124,0.6485747754783288,0.22024798670586732,0.7797520132941327
41,Oregon,1245,2993,1824,2248,3645,626,2009,0.29377064653138274,0.7062293534686173,0.5520628683693517,0.44793713163064836,0.14656988995551393,0.8534301100444861
42,Pennsylvania,2834,6169,4513,4372,7463,1677,2009,0.31478396090192157,0.6852160390980784,0.4920652785593697,0.5079347214406302,0.18347921225382932,0.8165207877461707
44,Rhode Island,2010,4213,2591,3540,5360,919,2009,0.32299533986823076,0.6770046601317693,0.5773935736421465,0.4226064263578535,0.1463608854913203,0.8536391145086797
45,South Carolina,2811,6757,6027,3509,8091,1698,2009,0.2937918060200669,0.7062081939799331,0.3679739932885906,0.6320260067114094,0.17346000612932883,0.8265399938706711
46,South Dakota,1669,5070,3345,3276,5668,1149,2009,0.24766285799079982,0.7523371420092002,0.49478930675124605,0.505210693248754,0.16854921519730087,0.8314507848026992
47,Tennessee,1388,4122,4337,1012,4567,999,2009,0.2519056261343013,0.7480943738656988,0.18919424191437653,0.8108057580856235,0.17948257276320517,0.8205174272367948
48,Texas,3633,7748,6111,5141,9841,1703,2009,0.31921623758896406,0.6807837624110359,0.45689655172413796,0.5431034482758621,0.14752252252252251,0.8524774774774775
49,Utah,3527,6470,7307,2639,9182,947,2009,0.3528058417525258,0.6471941582474743,0.2653327971043636,0.7346672028956365,0.0934939283246125,0.9065060716753875
50,Vermont,2165,4398,2555,3945,5707,921,2009,0.3298796282188024,0.6701203717811977,0.6069230769230769,0.3930769230769231,0.13895594447797224,0.8610440555220278
51,Virginia,1375,3703,2687,2230,4224,924,2009,0.27077589602205593,0.7292241039779441,0.45352857433394345,0.5464714256660566,0.1794871794871795,0.8205128205128205
53,Washington,6290,13728,8878,10764,17349,2819,2009,0.31421720451593566,0.6857827954840643,0.5480093676814989,0.4519906323185012,0.1397758825862753,0.8602241174137247
54,West Virginia,1326,3435,3613,1139,3731,1077,2009,0.27851291745431633,0.7214870825456837,0.2396885521885522,0.7603114478114478,0.2240016638935108,0.7759983361064892
55,Wisconsin,1456,3061,1695,2643,3790,760,2009,0.3223378348461368,0.6776621651538632,0.6092669432918395,0.39073305670816044,0.16703296703296702,0.832967032967033
56,Wyoming,1817,4148,2903,2990,5002,1038,2009,0.3046102263202012,0.6953897736797988,0.5073816392329883,0.4926183607670117,0.1718543046357616,0.8281456953642384
66,Guam,261,986,854,395,986,278,2009,0.20930232558139536,0.7906976744186046,0.31625300240192156,0.6837469975980784,0.2199367088607595,0.7800632911392406
72,Puerto Rico,920,3216,3364,745,3885,351,2009,0.22243713733075435,0.7775628626692457,0.18130932100267705,0.818690678997323,0.08286118980169972,0.9171388101983002
1,Alabama,2217,4117,4390,1933,5247,1224,2008,0.3500157878118093,0.6499842121881907,0.3057093151984817,0.6942906848015182,0.18915159944367177,0.8108484005563282
2,Alaska,830,1736,1223,1326,2044,603,2008,0.323460639127046,0.676539360872954,0.5202040015692428,0.47979599843075715,0.22780506233471856,0.7721949376652815
4,Arizona,1871,4204,3223,2727,5184,950,2008,0.3079835390946502,0.6920164609053497,0.45831932773109246,0.5416806722689076,0.15487447016628628,0.8451255298337137
5,Arkansas,1680,3892,3661,1905,4542,1122,2008,0.3015075376884422,0.6984924623115578,0.3422565576715774,0.6577434423284225,0.19809322033898305,0.801906779661017
6,California,4163,7332,5005,6089,10168,1422,2008,0.36215745976511526,0.6378425402348847,0.5488552370650802,0.4511447629349198,0.12269197584124245,0.8773080241587575
8,Colorado,3636,7960,4486,6524,9918,1794,2008,0.31355639875819247,0.6864436012418075,0.5925522252497729,0.4074477747502271,0.15317622950819673,0.8468237704918032
9,Connecticut,1948,4128,2442,3546,5271,854,2008,0.3206056616194865,0.6793943383805134,0.5921843687374749,0.40781563126252507,0.13942857142857143,0.8605714285714285
10,Delaware,1187,2799,1955,2003,3319,692,2008,0.2977922729553437,0.7022077270446563,0.5060636685194543,0.4939363314805457,0.1725255547245076,0.8274744452754924
11,District of Columbia,1326,2846,1632,2502,3585,631,2008,0.31783317353787155,0.6821668264621285,0.6052249637155298,0.39477503628447025,0.14966793168880455,0.8503320683111955
12,Florida,2975,7660,5903,4468,8719,2092,2008,0.27973671838269865,0.7202632816173014,0.43081670041461767,0.5691832995853823,0.1935066136342614,0.8064933863657386
13,Georgia,1679,3928,3400,2148,4737,957,2008,0.2994471196718388,0.7005528803281612,0.3871665465032444,0.6128334534967556,0.16807165437302424,0.8319283456269758
15,Hawaii,1966,4421,3256,3111,5507,916,2008,0.307812744637545,0.692187255362455,0.48861316161457513,0.5113868383854249,0.14261248637708235,0.8573875136229177
16,Idaho,1691,3341,2845,2165,4294,801,2008,0.3360492845786963,0.6639507154213037,0.43213572854291415,0.5678642714570858,0.15721295387634937,0.8427870461236506
17,Illinois,1843,3289,2311,2787,4241,913,2008,0.35911925175370224,0.6408807482462977,0.5466849744998038,0.45331502550019614,0.17714396585176562,0.8228560341482344
18,Indiana,1574,3240,2683,2080,3769,1108,2008,0.32696302451184045,0.6730369754881596,0.4366995591014067,0.5633004408985933,0.22718884560180438,0.7728111543981956
19,Iowa,1659,4227,2776,3082,5010,989,2008,0.281855249745158,0.718144750254842,0.5261181290542848,0.47388187094571527,0.16486081013502252,0.8351391898649775
20,Kansas,2257,6252,4683,3802,7201,1405,2008,0.265248560347867,0.7347514396521331,0.4480848556275781,0.551915144372422,0.1632581919590983,0.8367418080409017
21,Kentucky,2966,5040,5704,2240,6185,1886,2008,0.3704721458905821,0.6295278541094179,0.28197381671701915,0.7180261832829808,0.23367612439598562,0.7663238756040144
22,Louisiana,1518,4565,3622,2311,5018,1151,2008,0.24954792043399637,0.7504520795660036,0.38951626495870556,0.6104837350412945,0.1865780515480629,0.8134219484519372
23,Maine,2171,4542,3007,3607,5659,1108,2008,0.3234023536421868,0.6765976463578132,0.5453583308134261,0.45464166918657395,0.1637357765627309,0.8362642234372691
24,Maryland,3195,6175,4289,5004,8082,1368,2008,0.3409818569903949,0.6590181430096052,0.5384698159905305,0.4615301840094695,0.14476190476190476,0.8552380952380952
25,Massachusetts,6642,13575,8645,10779,17034,3424,2008,0.3285353910075679,0.6714646089924321,0.5549320428336079,0.4450679571663921,0.16736728908006648,0.8326327109199335
26,Michigan,3120,6198,4600,4512,7722,1682,2008,0.33483580167417903,0.665164198325821,0.495171202809482,0.504828797190518,0.17886005954912804,0.821139940450872
27,Minnesota,1207,3068,1667,2574,3608,674,2008,0.2823391812865497,0.7176608187134503,0.6069323272813015,0.3930676727186984,0.15740308267164876,0.8425969173283513
28,Mississippi,2425,5361,5573,2220,6368,1552,2008,0.311456460313383,0.688543539686617,0.28487103811112535,0.7151289618888746,0.19595959595959597,0.804040404040404
29,Missouri,1689,3391,2858,2199,3978,1166,2008,0.3324803149606299,0.6675196850393701,0.4348427921692703,0.5651572078307296,0.22667185069984447,0.7733281493001555
30,Montana,2124,4608,3123,3564,5633,1180,2008,0.3155080213903743,0.6844919786096256,0.5329744279946165,0.4670255720053836,0.1731982973726699,0.8268017026273301
31,Nebraska,4254,11782,8167,7737,13648,2551,2008,0.26527812422050384,0.7347218757794961,0.4864813883299799,0.5135186116700201,0.1574788567195506,0.8425211432804494
32,Nevada,1690,3032,2058,2569,3793,963,2008,0.35789919525624736,0.6421008047437526,0.5552193645990923,0.44478063540090773,0.20248107653490327,0.7975189234650967
33,New Hampshire,2211,4591,2707,4014,5788,1081,2008,0.32505145545427816,0.6749485445457218,0.5972325546793632,0.4027674453206368,0.15737370796331343,0.8426262920366866
34,New Jersey,3344,8184,5388,5748,9997,1688,2008,0.2900763358778626,0.7099236641221374,0.5161637931034483,0.4838362068965517,0.1444587077449722,0.8555412922550278
35,New Mexico,1994,4168,3519,2604,5098,1112,2008,0.32359623498864004,0.6764037650113599,0.425281724644782,0.574718275355218,0.17906602254428342,0.8209339774557166
36,New York,2541,5213,3455,4235,6627,1241,2008,0.3277018313128708,0.6722981686871292,0.5507152145643693,0.44928478543563066,0.15772750381291306,0.8422724961870869
37,North Carolina,4772,10787,9548,5977,12898,2878,2008,0.30670351565010606,0.693296484349894,0.38499194847020934,0.6150080515297907,0.1824290060851927,0.8175709939148073
38,North Dakota,1353,3589,2232,2675,4175,838,2008,0.27377579927155,0.7262242007284501,0.5451395964948034,0.45486040350519663,0.16716537003790147,0.8328346299620986
39,Ohio,4280,8495,6559,6096,10685,2229,2008,0.3350293542074364,0.6649706457925636,0.48170683524298696,0.518293164757013,0.17260337618088895,0.827396623819111
40,Oklahoma,2499,5179,4876,2803,6097,1692,2008,0.32547538421463923,0.6745246157853608,0.36502148717280897,0.6349785128271911,0.21722942611375015,0.7827705738862498
41,Oregon,1417,3329,2114,2555,4109,662,2008,0.29856721449641804,0.701432785503582,0.5472263868065967,0.4527736131934033,0.1387549779920352,0.8612450220079648
42,Pennsylvania,4219,8720,6765,6055,10487,2646,2008,0.3260684751526393,0.6739315248473607,0.47230889235569423,0.5276911076443058,0.20147719485266125,0.7985228051473388
44,Rhode Island,1583,3146,1959,2723,4029,736,2008,0.3347430746458025,0.6652569253541976,0.5815890645023494,0.41841093549765057,0.15445960125918154,0.8455403987408184
45,South Carolina,3045,6867,6214,3679,8345,1789,2008,0.3072033898305085,0.6927966101694916,0.3718791064388962,0.6281208935611038,0.17653443852378134,0.8234655614762186
46,South Dakota,1779,5118,3346,3453,5769,1187,2008,0.25793823401478905,0.742061765985211,0.5078688042359171,0.49213119576408293,0.17064404830362276,0.8293559516963772
47,Tennessee,1337,3613,3717,1130,3994,1010,2008,0.2701010101010101,0.7298989898989899,0.23313389725603467,0.7668661027439654,0.20183852917665868,0.7981614708233413
48,Texas,3175,7397,5994,4455,8967,1696,2008,0.3003216042376088,0.6996783957623912,0.4263565891472868,0.5736434108527132,0.15905467504454657,0.8409453249554535
49,Utah,1936,3318,3818,1430,4776,535,2008,0.36848115721355157,0.6315188427864484,0.27248475609756095,0.727515243902439,0.10073432498587837,0.8992656750141216
50,Vermont,2214,4409,2542,4082,5717,1005,2008,0.33428959685942927,0.6657104031405707,0.616243961352657,0.383756038647343,0.1495090746801547,0.8504909253198453
51,Virginia,1596,3634,2824,2365,4432,849,2008,0.30516252390057363,0.6948374760994264,0.4557718250144536,0.5442281749855463,0.16076500662753265,0.8392349933724673
53,Washington,7099,15149,9847,12054,19098,3304,2008,0.31908486156058974,0.6809151384394103,0.5503858271311812,0.4496141728688188,0.14748683153289885,0.8525131684671011
54,West Virginia,1264,2828,3006,1084,3197,959,2008,0.3088954056695992,0.6911045943304008,0.2650366748166259,0.734963325183374,0.2307507218479307,0.7692492781520693
55,Wisconsin,2343,4673,2655,4177,5703,1363,2008,0.3339509692132269,0.6660490307867731,0.6113875878220141,0.3886124121779859,0.1928955561845457,0.8071044438154543
56,Wyoming,2468,5412,3864,3981,6595,1386,2008,0.3131979695431472,0.6868020304568528,0.5074569789674952,0.4925430210325048,0.17366244831474753,0.8263375516852525
66,Guam,221,563,490,278,600,195,2008,0.28188775510204084,0.7181122448979592,0.3619791666666667,0.6380208333333334,0.24528301886792453,0.7547169811320755
72,Puerto Rico,1140,3246,3495,881,4041,432,2008,0.25991792065663477,0.7400820793433652,0.2013254113345521,0.7986745886654479,0.096579476861167,0.903420523138833
1,Alabama,2342,4721,4968,2076,5787,1432,2007,0.3315871442729718,0.6684128557270281,0.29471890971039183,0.7052810902896082,0.19836542457404072,0.8016345754259593
2,Alaska,821,1629,1173,1283,1933,591,2007,0.33510204081632655,0.6648979591836734,0.5223941368078175,0.4776058631921824,0.23415213946117275,0.7658478605388273
4,Arizona,1522,3135,2459,2110,3872,839,2007,0.32681984109942025,0.6731801589005798,0.46180783541256293,0.5381921645874371,0.17809382296752282,0.8219061770324771
5,Arkansas,1780,3808,3659,1963,4530,1181,2007,0.3185397279885469,0.6814602720114531,0.34916399857701885,0.6508360014229811,0.20679390649623533,0.7932060935037647
6,California,2065,3599,2419,3058,4947,739,2007,0.3645833333333333,0.6354166666666666,0.5583348548475443,0.44166514515245575,0.12996834329933168,0.8700316567006683
8,Colorado,3804,7957,4485,6874,9889,1961,2007,0.32344188419352093,0.6765581158064791,0.6051589048331719,0.3948410951668281,0.16548523206751053,0.8345147679324895
9,Connecticut,2334,5086,2910,4393,6394,1085,2007,0.31455525606469004,0.68544474393531,0.6015336163220594,0.39846638367794057,0.14507287070463964,0.8549271292953603
10,Delaware,1306,2666,1840,2088,3213,764,2007,0.3288016112789527,0.6711983887210473,0.5315682281059063,0.4684317718940937,0.1921046014583857,0.8078953985416143
11,District of Columbia,1256,2657,1459,2363,3314,614,2007,0.3209813442371582,0.6790186557628418,0.6182626896912611,0.38173731030873886,0.15631364562118127,0.8436863543788188
12,Florida,10994,27692,21237,16533,31128,8229,2007,0.28418549346016647,0.7158145065398336,0.43772835583796665,0.5622716441620333,0.2090860583885967,0.7909139416114033
13,Georgia,2469,5079,4432,3076,6308,1366,2007,0.32710651828298887,0.6728934817170111,0.4096963239211508,0.5903036760788493,0.17800364868386762,0.8219963513161324
15,Hawaii,1938,4608,3215,3299,5529,1059,2007,0.29605866177818513,0.7039413382218148,0.5064476512127725,0.49355234878722753,0.16074681238615665,0.8392531876138434
16,Idaho,1739,3495,2980,2200,4343,959,2007,0.3322506687046236,0.6677493312953764,0.4247104247104247,0.5752895752895753,0.18087514145605432,0.8191248585439457
17,Illinois,1835,3366,2311,2863,4268,961,2007,0.3528167660065372,0.6471832339934628,0.5533436412833398,0.4466563587166602,0.18378275004781028,0.8162172499521897
18,Indiana,1958,3931,3278,2549,4612,1359,2007,0.3324842927491934,0.6675157072508066,0.43744637034494593,0.5625536296550541,0.22760006699045385,0.7723999330095461
19,Iowa,1388,3947,2517,2768,4452,956,2007,0.26016869728209935,0.7398313027179007,0.5237464522232734,0.47625354777672657,0.17677514792899407,0.8232248520710059
20,Kansas,2221,6152,4681,3631,7042,1432,2007,0.26525737489549744,0.7347426251045026,0.43683830606352264,0.5631616939364774,0.16898749114939815,0.8310125088506018
21,Kentucky,1909,4821,5187,1393,5083,1805,2007,0.2836552748885587,0.7163447251114413,0.21170212765957447,0.7882978723404256,0.2620499419279907,0.7379500580720093
